item	zone	word	meanItemRT
5	448	slowly	324.1914893617021
5	449	wait	346.4623655913978
5	450	to	327.43010752688167
5	451	be	335.0425531914894
5	452	called,	332.51063829787233
5	453	I	308.1489361702128
5	454	ran	298.4516129032258
5	455	straight	301.3510638297872
5	456	up	316.8829787234043
5	457	to	288.43617021276594
5	458	one	309.17021276595744
5	459	of	298.56382978723406
5	460	the	291.3723404255319
5	461	barber	301.2234042553192
5	462	chairs	322.59574468085106
5	463	and	324.73118279569894
5	464	climbed	302.3829787234043
5	465	up	319.8510638297872
5	466	onto	304.3404255319149
5	467	the	291.4468085106383
5	468	board	301.44680851063833
5	469	the	324.1914893617021
5	470	barber	387.2553191489361
5	471	placed	353.1276595744681
5	472	across	348.2234042553192
5	473	the	326.55319148936167
5	474	arms	322.23404255319144
5	475	to	350.2340425531915
5	476	make	331.1914893617021
5	477	me	308.3936170212765
5	478	sit	322.6808510638298
5	479	up	330.1702127659575
5	480	higher.	343.96774193548384
5	481	I	397.2021276595744
5	482	looked	358.63829787234044
5	483	at	334.47872340425533
5	484	the	327.4731182795699
5	485	man	351.4574468085106
5	486	and	314.06382978723406
5	487	said,	304.2127659574468
5	488	with	323.2978723404256
5	489	a	319.67021276595744
5	490	beaming	324.2127659574468
5	491	smile	360.9893617021277
5	492	on	319.26595744680856
5	493	my	314.53191489361706
5	494	face,	293.7934782608696
5	495	'I	307.2795698924731
5	496	want	326.2258064516129
5	497	an	295.0967741935484
5	498	Elvis	315.3936170212765
5	499	haircut.	320.4574468085106
5	500	Can	373.6595744680851
5	501	you	316.1170212765957
5	502	make	296.61290322580646
5	503	my	300.2872340425532
5	504	hair	298.09574468085106
5	505	like	304.531914893617
5	506	Elvis's?'	351.8817204301075
5	507	I	360.2934782608696
5	508	asked.	351.02150537634407
5	509	The	349.66666666666663
5	510	barber,	328.7741935483871
5	511	who	302.7872340425532
5	512	was	320.7127659574468
5	513	a	305.75531914893617
5	514	genial	320.69148936170205
5	515	young	357.93617021276594
5	516	man,	337.7127659574468
5	517	grinned	353.4148936170213
5	518	back	350.63829787234044
5	519	at	316.02127659574467
5	520	me	321.63829787234044
5	521	and	306.67021276595744
5	522	said	293.9247311827957
5	523	that	301.1720430107527
5	524	he	315.3225806451613
5	525	would	309.5913978494624
5	526	try	302.5913978494624
5	527	his	308.1505376344086
5	528	best.	308.48387096774195
5	529	I	342.0
5	530	was	294.0752688172043
5	531	so	309.7978723404256
5	532	happy	292.0967741935484
5	533	when	294.5268817204301
5	534	he	280.4148936170213
5	535	started	279.5851063829787
5	536	to	295.3936170212766
5	537	cut	319.1182795698925
5	538	my	293.82978723404256
5	539	hair,	318.56382978723406
5	540	but	291.93548387096774
5	541	just	297.5483870967742
5	542	as	313.7717391304348
5	543	he	304.1170212765957
5	544	started	307.404255319149
5	545	to	317.77659574468083
5	546	cut,	304.02127659574467
5	547	the	305.3723404255319
5	548	matron,	342.2872340425532
5	549	who	337.7127659574468
5	550	had	357.57446808510633
5	551	been	321.60638297872345
5	552	watching	321.7526881720429
5	553	me	304.4731182795699
5	554	and	301.06666666666666
5	555	had	308.7204301075269
5	556	a	314.25531914893617
5	557	look	308.51063829787233
5	558	as	319.52127659574467
5	559	cold	311.6559139784946
5	560	as	311.8478260869565
5	561	ice,	327.1595744680851
5	562	motioned	353.90425531914894
5	563	for	333.8723404255319
5	564	him	329.0744680851064
5	565	to	316.3085106382979
5	566	come	296.2127659574468
5	567	over	299.1808510638298
5	568	to	315.86021505376345
5	569	where	299.06451612903226
5	570	she	310.0
5	571	was	296.63829787234044
5	572	standing.	308.4574468085106
5	573	She	340.5744680851064
5	574	whispered	331.8936170212766
5	575	something	343.3510638297873
5	576	into	302.97849462365593
5	577	his	304.4516129032258
5	578	ear	291.968085106383
5	579	that	300.3936170212765
5	580	caused	295.77659574468083
5	581	the	311.1808510638298
5	582	barber	306.52127659574467
5	583	to	308.5851063829787
5	584	shake	316.82978723404256
5	585	his	334.55913978494624
5	586	head,	324.10638297872345
5	587	like	333.9032258064516
5	588	he	331.5108695652174
5	589	was	318.4731182795699
5	590	telling	296.9148936170213
5	591	her,	306.8085106382979
5	592	'No'.	382.7234042553192
5	593	In	405.2127659574468
5	594	response,	356.06382978723406
5	595	the	334.3510638297872
5	596	matron	316.989247311828
5	597	walked	330.7234042553192
5	598	over	366.2688172043011
5	599	to	320.8152173913044
5	600	a	310.70652173913044
5	601	little	324.9893617021277
5	602	man	310.01075268817203
5	603	sitting	337.17021276595744
5	604	in	309.83870967741933
5	605	an	299.4623655913978
5	606	office	326.27659574468083
5	607	chair	322.57446808510633
5	608	that	314.32978723404256
5	609	squeaked	333.6170212765957
5	610	as	337.6808510638298
5	611	it	339.0537634408603
5	612	rolled	308.89247311827955
5	613	around	322.9255319148936
5	614	the	315.2872340425532
5	615	floor	301.3369565217391
5	616	and	319.97849462365593
5	617	spoke	309.7826086956522
5	618	to	298.1630434782609
5	619	him.	287.7849462365592
5	620	It	331.9462365591398
5	621	was	318.76595744680856
5	622	the	281.7340425531915
5	623	little	318.7127659574468
5	624	man	307.3978494623656
5	625	who	294.6195652173913
5	626	then	317.23655913978496
5	627	walked	304.1086956521739
5	628	over	293.6595744680851
5	629	and	284.6666666666667
5	630	said	290.989247311828
5	631	something	307.61290322580646
5	632	to	319.9574468085106
5	633	the	293.55319148936167
5	634	man	298.5
5	635	who	312.968085106383
5	636	was	301.0537634408602
5	637	cutting	279.98936170212767
5	638	my	280.63829787234044
5	639	hair.	297.35483870967744
5	640	The	310.1758241758242
5	641	next	319.3510638297872
5	642	thing	290.18279569892474
5	643	I	277.6847826086956
5	644	knew,	287.0
5	645	the	303.8085106382979
5	646	man	321.9148936170212
5	647	who	288.52127659574467
5	648	was	290.0425531914894
5	649	cutting	292.03225806451616
5	650	my	282.5483870967742
5	651	hair	273.9255319148936
5	652	told	296.55319148936167
5	653	me	297.63440860215053
5	654	that	285.1935483870968
5	655	he	313.0645161290323
5	656	was	308.15053763440864
5	657	no	302.18279569892474
5	658	longer	328.505376344086
5	659	allowed	325.8617021276596
5	660	to	313.48387096774195
5	661	give	303.6304347826087
5	662	me	292.0537634408602
5	663	an	304.2234042553192
5	664	Elvis	310.0851063829787
5	665	cut.	298.97849462365593
5	666	'Why	338.0869565217391
5	667	not?'	352.63829787234044
5	668	I	326.3617021276596
5	669	cried	308.42553191489367
5	670	desperately.	350.8617021276596
5	671	The	342.2872340425532
5	672	kindly	330.1827956989247
5	673	barber	347.8191489361702
5	674	stopped	333.2795698924731
5	675	by	333.51612903225805
5	676	the	333.07446808510633
5	677	matron	344.06382978723406
5	678	did	350.1914893617021
5	679	not	441.7234042553192
5	680	answer,	410.2553191489362
5	681	but	411.1075268817205
5	682	from	370.65591397849465
5	683	his	318.81720430107526
5	684	expression,	326.0967741935484
5	685	I	350.1290322580645
5	686	could	307.77659574468083
5	687	tell	298.1276595744681
5	688	that	299.1290322580645
5	689	he	292.9139784946236
5	690	wished	302.8279569892473
5	691	he	329.07526881720435
5	692	could	320.8172043010753
5	693	cut	304.1720430107527
5	694	it	302.1276595744681
5	695	as	298.2903225806452
5	696	I	303.968085106383
5	697	had	313.63829787234044
5	698	asked.	306.34408602150535
5	699	Within	347.98936170212767
5	700	a	321.56382978723406
5	701	few	306.505376344086
5	702	minutes,	293.4468085106383
5	703	it	319.3510638297872
5	704	wasn't	314.752688172043
5	705	an	310.4731182795699
5	706	Elvis	306.90425531914894
5	707	haircut,	337.7978723404256
5	708	but	302.3085106382979
5	709	a	295.43617021276594
5	710	short	294.5376344086022
5	711	buzz	312.6595744680851
5	712	cut	335.0851063829788
5	713	that	328.5
5	714	the	310.48387096774195
5	715	barber	308.7340425531915
5	716	had	321.90425531914894
5	717	given	318.86021505376345
5	718	me.	319.3617021276596
5	719	When	353.4347826086957
5	720	he	331.41935483870964
5	721	finished	323.75531914893617
5	722	shaving	306.2043010752688
5	723	off	321.1808510638298
5	724	all	324.98936170212767
5	725	my	325.5851063829788
5	726	hair	312.2340425531915
5	727	and	317.3191489361702
5	728	made	327.2258064516129
5	729	me	294.63440860215053
5	730	smell	294.44680851063833
5	731	real	313.2872340425532
5	732	good	320.80645161290323
5	733	with	326.03225806451616
5	734	his	307.13829787234044
5	735	powder,	303.77659574468083
5	736	the	339.13978494623655
5	737	barber	328.6595744680851
5	738	handed	328.4623655913978
5	739	me	312.09574468085106
5	740	a	310.1935483870968
5	741	nickel	308.98936170212767
5	742	and	339.0425531914894
5	743	told	319.0
5	744	me	302.9032258064516
5	745	to	289.3225806451613
5	746	go	298.6559139784946
5	747	outside	296.494623655914
5	748	to	306.02127659574467
5	749	the	309.4086021505376
5	750	snack	300.3404255319149
5	751	machine	312.741935483871
5	752	and	313.9569892473118
5	753	buy	303.8279569892473
5	754	myself	307.3085106382979
5	755	a	303.247311827957
5	756	candy	318.1827956989247
5	757	bar.	317.1720430107527
5	758	I	360.6021505376344
5	759	handed	319.8279569892473
5	760	him	309.9574468085106
5	761	the	300.0425531914894
5	762	nickel	295.1182795698925
5	763	back	301.0760869565217
5	764	and	318.76595744680856
5	765	told	322.23404255319144
5	766	him	300.9247311827957
5	767	that	285.8279569892473
5	768	I	304.0537634408602
5	769	was	297.68817204301075
5	770	not	283.31182795698925
5	771	hungry.	292.8387096774194
5	772	'I'm	355.76595744680856
5	773	so	322.531914893617
5	774	sorry,	318.7204301075269
5	775	baby,'	332.51063829787233
5	776	he	397.0957446808511
5	777	said,	381.5913978494624
5	778	as	388.9130434782608
5	779	I	370.6276595744681
5	780	climbed	331.3085106382979
5	781	out	314.7849462365592
5	782	of	305.1195652173913
5	783	his	293.25531914893617
5	784	barber	318.17021276595744
5	785	chair.	326.06451612903226
5	786	'I	326.26881720430106
5	787	am	318.61290322580646
5	788	not	307.3440860215054
5	789	a	300.3478260869565
5	790	baby,'	326.0326086956522
5	791	I	380.6021505376344
5	792	said,	342.3913043478261
5	793	as	343.69230769230774
5	794	I	319.989247311828
5	795	wiped	302.64835164835165
5	796	the	307.5978260869565
5	797	tears	338.6413043478261
5	798	from	313.2043010752688
5	799	my	291.9139784946237
5	800	eyes.	324.8494623655913
5	801	I	303.5760869565217
5	802	then	308.2872340425532
5	803	sat	305.5425531914894
5	804	down	299.6373626373626
5	805	on	313.5698924731183
5	806	the	331.0
5	807	floor	297.8279569892473
5	808	and	290.13829787234044
5	809	brushed	290.2043010752688
5	810	away	297.7741935483871
5	811	the	291.0537634408602
5	812	hair	291.25531914893617
5	813	that	309.61290322580646
5	814	had	298.8131868131868
5	815	accumulated	342.7032967032967
5	816	on	335.7741935483871
5	817	my	290.2391304347826
5	818	shiny	306.5434782608696
5	819	new	307.6914893617021
5	820	Buster	308.5806451612903
5	821	Brown	321.17391304347825
5	822	shoes.	323.8085106382979
5	823	My	353.7127659574468
5	824	head	333.0860215053764
5	825	was	313.81720430107526
5	826	no	299.17021276595744
5	827	longer	299.55913978494624
5	828	in	286.67391304347825
5	829	the	293.18279569892474
5	830	clouds,	285.5978260869565
5	831	and	305.5376344086022
5	832	I	297.26881720430106
5	833	got	291.4516129032258
5	834	up	286.03225806451616
5	835	off	293.1505376344086
5	836	the	284.5263157894737
5	837	floor,	298.7978723404256
5	838	brushed	298.80645161290323
5	839	off	305.1182795698925
5	840	my	292.82978723404256
5	841	short	285.02150537634407
5	842	pants,	314.7934782608696
5	843	and	318.0978260869565
5	844	walked	336.258064516129
5	845	sullenly	300.3369565217391
5	846	towards	343.98947368421057
5	847	the	336.37634408602145
5	848	door.	294.7608695652174
5	849	The	331.59574468085106
5	850	matron	311.8829787234043
5	851	was	310.0434782608696
5	852	smiling	307.9462365591398
5	853	at	299.01075268817203
5	854	me	294.86813186813185
5	855	sort	300.4193548387097
5	856	of	299.4631578947368
5	857	funny	295.3723404255319
5	858	like.	320.5108695652174
5	859	The	360.4574468085106
5	860	barber	338.13829787234044
5	861	upset	314.02150537634407
5	862	by	319.4526315789474
5	863	the	329.6421052631579
5	864	matron	302.09473684210525
5	865	said	325.031914893617
5	866	to	317.86021505376345
5	867	her,	329.23404255319144
5	868	'You	339.8494623655914
5	869	are	328.7234042553192
5	870	just	304.1276595744681
5	871	a	310.9574468085106
5	872	damn	330.2842105263158
5	873	bitch,	369.0860215053764
5	874	lady.'	405.82795698924735
5	875	She	428.2795698924731
5	876	yelled	384.7127659574468
5	877	back	347.90425531914894
5	878	at	308.77659574468083
5	879	him	308.7978723404256
5	880	at	357.3085106382979
5	881	the	344.1182795698925
5	882	top	314.468085106383
5	883	of	292.55319148936167
5	884	her	291.1505376344086
5	885	lungs,	317.7659574468085
5	886	before	335.1914893617021
5	887	walking	311.1489361702128
5	888	toward	316.01075268817203
5	889	the	305.5
5	890	office,	311.2934782608696
5	891	as	328.97872340425533
5	892	fast	309.69473684210527
5	893	as	297.21276595744683
5	894	she	304.0425531914894
5	895	could.	326.5806451612904
5	896	To	334.93548387096774
5	897	show	319.40425531914894
5	898	his	305.5744680851064
5	899	anger,	333.2553191489361
5	900	the	328.2736842105263
5	901	man	320.40425531914894
5	902	hit	317.56382978723406
5	903	the	304.1808510638298
5	904	wall	324.2258064516129
5	905	with	328.7340425531915
5	906	his	304.8709677419355
5	907	hand	317.1182795698925
5	908	and	306.1595744680851
5	909	then	330.6847826086957
5	910	walked	311.2258064516129
5	911	outside	309.4468085106383
5	912	where	329.1847826086956
5	913	he	292.468085106383
5	914	stood	299.4574468085106
5	915	against	331.8085106382979
5	916	the	303.1720430107527
5	917	brick	322.8829787234043
5	918	wall,	344.8279569892473
5	919	smoking	329.3111111111112
5	920	a	329.4255319148936
5	921	cigarette.	333.51612903225805
5	922	I	347.7741935483871
5	923	understood	339.7741935483871
5	924	right	325.1595744680851
5	925	there	317.1505376344086
5	926	my	317.9782608695652
5	927	haircut	336.32978723404256
5	928	was	336.5851063829787
5	929	something	330.5268817204301
5	930	that	340.0
5	931	had	316.51612903225805
5	932	been	319.06382978723406
5	933	out	320.0425531914894
5	934	of	315.8387096774194
5	935	the	294.9462365591398
5	936	power	322.2234042553192
5	937	of	351.1182795698925
5	938	the	328.2391304347826
5	939	barber	312.1808510638298
5	940	and	312.468085106383
5	941	then	306.52127659574467
5	942	I	298.5483870967742
5	943	slowly	311.4301075268817
5	944	walked	310.42553191489367
5	945	outside	311.3617021276596
5	946	to	299.494623655914
5	947	join	299.60215053763443
5	948	the	308.8829787234043
5	949	man.	306.8085106382979
5	950	He	343.1935483870968
5	951	looked	336.01075268817203
5	952	down,	310.76344086021504
5	953	smiled	312.2659574468085
5	954	at	302.70212765957444
5	955	me,	302.4193548387097
5	956	then	299.3936170212766
5	957	he	304.8829787234043
5	958	patted	308.67021276595744
5	959	me	312.3191489361702
5	960	on	288.76344086021504
5	961	the	288.59139784946234
5	962	top	299.47872340425533
5	963	of	280.74468085106383
5	964	my	294.8279569892473
5	965	bald	292.6304347826087
5	966	as	340.0851063829787
5	967	a	442.752688172043
5	968	coot	404.9569892473118
5	969	head.	476.19565217391306
5	970	It	450.8279569892473
5	971	was	357.05319148936167
5	972	a	334.0752688172043
5	973	fact	305.494623655914
5	974	of	313.5698924731183
5	975	my	315.1827956989247
5	976	life	314.96774193548384
5	977	that	320.73118279569894
5	978	I	294.16129032258067
5	979	was	302.06382978723406
5	980	not	309.76595744680856
5	981	gonna	287.93548387096774
5	982	have	285.1595744680851
5	983	hair	291.3829787234043
5	984	that	295.3763440860215
5	985	was	314.90425531914894
5	986	anything	321.52127659574467
5	987	like	325.21505376344084
5	988	Elvis's	302.73118279569894
5	989	anytime	315.90425531914894
5	990	soon.	326.97872340425533
5	991	I	340.5578947368421
5	992	then	310.12631578947367
5	993	looked	310.22105263157897
5	994	up	309.7578947368421
5	995	at	292.71875
5	996	the	288.4736842105263
5	997	barber	304.0208333333333
5	998	with	314.85416666666663
5	999	my	297.0927835051546
5	1000	wet	288.0927835051546
5	1001	red	303.7368421052632
5	1002	eyes	333.7604166666667
5	1003	and	328.2061855670103
5	1004	asked,	318.35051546391753
5	1005	'Do	351.61458333333337
5	1006	you	313.6701030927835
5	1007	know	305.8659793814433
5	1008	if	302.5157894736842
5	1009	Elvis	320.7368421052632
5	1010	Presley	376.5625
5	1011	has	346.5578947368421
5	1012	green	377.1354166666666
5	1013	bones?'	800.3510638297872
6	1	This	515.9662921348315
6	2	is	379.4146341463414
6	3	a	323.9024390243902
6	4	story	371.7590361445784
6	5	of	354.8823529411764
6	6	how	332.0588235294118
6	7	Mr.	339.89411764705875
6	8	Sticky	348.9750000000001
6	9	got	381.4880952380952
6	10	in	356.07058823529417
6	11	Abby's	397.0588235294118
6	12	fish	462.2771084337349
6	13	tank.	550.7848101265823
6	14	'He's	555.6666666666667
6	15	very	384.8333333333333
6	16	small,'	350.3132530120482
6	17	Abby's	392.1084337349397
6	18	mom	444.25925925925935
6	19	said	380.6875
6	20	as	384.5952380952381
6	21	she	393.5421686746989
6	22	peered	363.18072289156623
6	23	at	349.1341463414634
6	24	the	342.48192771084337
6	25	tiny	356.3414634146341
6	26	water	403.2073170731707
6	27	snail.	480.42682926829264
6	28	Abby	600.0506329113924
6	29	said	447.0
6	30	that	394.03571428571433
6	31	he	366.6666666666666
6	32	would	361.5952380952381
6	33	grow	356.25
6	34	and	356.0714285714286
6	35	then	347.87804878048775
6	36	pulled	380.34939759036143
6	37	her	405.74390243902445
6	38	pajama	425.8658536585365
6	39	bottoms	403.5
6	40	up	371.9759036144578
6	41	again	382.06024096385545
6	42	before	377.9036144578314
6	43	she	367.4285714285714
6	44	got	360.0
6	45	into	354.0481927710844
6	46	bed,	425.7710843373495
6	47	for	447.7228915662652
6	48	they	398.7710843373495
6	49	were	353.7469879518073
6	50	always	370.3734939759036
6	51	falling	363.94047619047626
6	52	down.	379.2195121951221
6	53	Usually,	441.64634146341473
6	54	Abby's	439.3734939759035
6	55	mom	388.5061728395062
6	56	got	392.87804878048775
6	57	up	327.7469879518072
6	58	at	341.22222222222223
6	59	the	360.15662650602405
6	60	crack	369.4216867469879
6	61	of	321.0120481927711
6	62	dawn,	314.31707317073176
6	63	but	350.65060240963857
6	64	it	321.0843373493976
6	65	was	294.28915662650604
6	66	Abby	354.9397590361445
6	67	who	366.0
6	68	jumped	343.7619047619048
6	69	out	317.8795180722892
6	70	of	343.9879518072289
6	71	bed	362.3734939759036
6	72	first	366.7926829268292
6	73	the	354.5903614457831
6	74	next	366.69135802469134
6	75	morning	368.90361445783134
6	76	and	342.90123456790127
6	77	switched	334.3536585365853
6	78	on	336.62195121951225
6	79	the	326.132530120482
6	80	light	349.289156626506
6	81	in	333.3975903614458
6	82	her	328.109756097561
6	83	fish	331.71428571428567
6	84	tank,	385.3048780487805
6	85	which	374.7951807228916
6	86	contained	383.85365853658527
6	87	three	338.3012048192771
6	88	fish.	381.0853658536586
6	89	At	442.9135802469135
6	90	first,	357.3048780487805
6	91	she	341.41975308641975
6	92	could	344.9638554216868
6	93	see	321.1219512195122
6	94	neither	353.77108433734946
6	95	hide	426.96428571428567
6	96	nor	428.73170731707313
6	97	hair	395.3214285714286
6	98	of	379.18072289156623
6	99	the	346.30952380952374
6	100	snail,	339.9879518072289
6	101	but	414.780487804878
6	102	then	395.96385542168673
6	103	she	339.6746987951807
6	104	spotted	347.6190476190476
6	105	him.	370.06024096385545
6	106	It	338.5119047619047
6	107	had	334.35714285714283
6	108	taken	337.22891566265054
6	109	Abby	355.4047619047619
6	110	a	356.89156626506025
6	111	while	332.2235294117648
6	112	to	328.98809523809524
6	113	find	312.6024096385542
6	114	Sticky	343.88095238095246
6	115	because	385.9759036144578
6	116	he	370.9156626506024
6	117	was	333.6024096385542
6	118	clinging	348.36904761904754
6	119	to	339.35714285714283
6	120	the	338.9764705882353
6	121	glass	331.7619047619048
6	122	near	365.3975903614458
6	123	the	336.2235294117648
6	124	bottom,	348.2073170731707
6	125	right	401.670731707317
6	126	next	365.2619047619048
6	127	to	328.6463414634146
6	128	the	337.95238095238096
6	129	gravel.	353.2771084337349
6	130	At	401.2409638554216
6	131	school	367.9047619047619
6	132	that	371.6867469879518
6	133	day,	341.8414634146342
6	134	Abby,	364.289156626506
6	135	encouraged	357.3614457831325
6	136	by	382.88095238095246
6	137	her	347.9759036144578
6	138	teacher,	380.71428571428567
6	139	wrote	360.9518072289157
6	140	excitedly	363.8915662650603
6	141	about	366.6867469879518
6	142	the	336.49411764705883
6	143	small	317.90588235294115
6	144	and	372.8452380952381
6	145	mysterious	416.6785714285714
6	146	Mr.	372.80722891566273
6	147	Sticky,	389.5975609756098
6	148	who	380.1547619047619
6	149	you	342.2738095238095
6	150	could	361.82926829268297
6	151	mistake	341.2560975609756
6	152	for	348.48809523809524
6	153	a	321.0481927710844
6	154	piece	335.6506024096385
6	155	of	326.4457831325301
6	156	gravel.	353.7407407407408
6	157	He	386.5060240963856
6	158	seemed	400.4047619047619
6	159	an	351.69879518072287
6	160	ideal	368.33333333333337
6	161	pet	342.8690476190476
6	162	for	360.0952380952381
6	163	her,	312.12048192771084
6	164	some	327.7380952380953
6	165	of	338.9638554216868
6	166	the	323.855421686747
6	167	girls	327.45238095238096
6	168	in	303.95180722891564
6	169	her	295.75
6	170	class	314.6867469879518
6	171	teased,	334.4642857142857
6	172	because	390.578313253012
6	173	Abby	354.9638554216868
6	174	was	365.0843373493976
6	175	also	319.4698795180723
6	176	very	315.35714285714283
6	177	small.	337.5301204819277
6	178	That	396.22222222222223
6	179	evening,	368.1829268292682
6	180	Abby	391.3571428571428
6	181	turned	349.0119047619048
6	182	on	369.27710843373495
6	183	the	337.5542168674699
6	184	light	324.9390243902439
6	185	and	327.6867469879518
6	186	found	312.4096385542169
6	187	Mr.	332.6428571428572
6	188	Sticky	354.4047619047619
6	189	clinging	344.72619047619054
6	190	to	346.48192771084337
6	191	the	314.53571428571433
6	192	pond	351.02380952380946
6	193	weed	391.8658536585366
6	194	and	400.1829268292683
6	195	bobbing	389.5714285714286
6	196	about	358.03614457831327
6	197	in	361.5
6	198	the	315.2619047619048
6	199	air	318.0238095238095
6	200	bubbles.	353.07499999999993
6	201	'That	436.1686746987952
6	202	looks	371.0
6	203	fun!'	350.66666666666663
6	204	Abby	359.2409638554217
6	205	exclaimed.	355.60714285714283
6	206	She	391.73493975903625
6	207	tried	327.855421686747
6	208	to	343.04761904761904
6	209	imagine	323.3975903614458
6	210	what	346.9285714285714
6	211	it	318.2857142857143
6	212	must	312.56626506024094
6	213	be	314.7380952380953
6	214	like	306.45882352941175
6	215	to	348.2705882352941
6	216	have	328.5
6	217	to	335.3214285714286
6	218	hang	317.2261904761905
6	219	on	331.2530120481927
6	220	to	330.85714285714283
6	221	things	335.9404761904762
6	222	all	333.9047619047619
6	223	day	329.0722891566265
6	224	and	307.8433734939759
6	225	decided	339.48192771084337
6	226	the	328.26506024096386
6	227	answer	321.6867469879518
6	228	was	323.20238095238096
6	229	that	311.25
6	230	it	303.2289156626506
6	231	was	294.5119047619048
6	232	probably	319.08333333333337
6	233	very	325.9277108433735
6	234	tiring.	344.03571428571433
6	235	Abby	437.890243902439
6	236	told	376.8214285714286
6	237	her	321.54761904761904
6	238	mom	347.16666666666663
6	239	that	323.9146341463414
6	240	she	303.9761904761905
6	241	thought	323.2261904761905
6	242	Sticky	325.2738095238095
6	243	had	327.23809523809524
6	244	grown	327.6144578313253
6	245	a	313.83333333333337
6	246	bit	332.4404761904762
6	247	the	342.8095238095238
6	248	next	354.63095238095246
6	249	day	330.43373493975906
6	250	at	346.0843373493976
6	251	breakfast.	364.4166666666666
6	252	'Just	366.8571428571428
6	253	as	347.81927710843377
6	254	well	315.03614457831327
6	255	if	317.2771084337349
6	256	he's	325.4761904761905
6	257	going	328.1309523809524
6	258	to	319.0
6	259	be	325.0722891566265
6	260	gobbled	337.07317073170736
6	261	up	349.85542168674704
6	262	like	352.90361445783134
6	263	that,'	337.48192771084337
6	264	her	369.7682926829268
6	265	mom	383.7831325301205
6	266	responded	407.8915662650603
6	267	who	352.73493975903614
6	268	was	340.4698795180723
6	269	busy	353.0487804878049
6	270	preparing	337.5903614457831
6	271	breakfast.	364.96385542168673
6	272	Abby	374.0240963855422
6	273	whined	354.3855421686747
6	274	that	363.93975903614455
6	275	she	364.0952380952381
6	276	didn't	322.7469879518072
6	277	want	310.3614457831325
6	278	him	306.2048192771084
6	279	to	307.1927710843373
6	280	get	315.72289156626505
6	281	too	334.3132530120482
6	282	big	335.81927710843377
6	283	or	339.9879518072289
6	284	he	335.83132530120486
6	285	wouldn't	329.43373493975906
6	286	be	325.03614457831327
6	287	cute	336.9638554216868
6	288	anymore.	372.28395061728384
6	289	'Small	384.7777777777777
6	290	things,	357.48192771084337
6	291	not	360.56626506024094
6	292	big	342.4457831325301
6	293	things,	350.3855421686747
6	294	are	338.6746987951807
6	295	cute,	325.09638554216866
6	296	right?'	383.3012048192771
6	297	she	381.0240963855422
6	298	asked,	343.89156626506025
6	299	half	353.289156626506
6	300	to	333.95180722891564
6	301	herself.	372.1204819277108
6	302	The	403.22891566265054
6	303	next	366.9277108433735
6	304	day	352.890243902439
6	305	in	322.0975609756098
6	306	art	336.68292682926824
6	307	class,	342.28915662650604
6	308	Abby	331.3614457831326
6	309	needed	320.7951807228916
6	310	two	313.1686746987952
6	311	pieces	336.4698795180723
6	312	of	319.1566265060241
6	313	paper	308.5853658536585
6	314	that	324.8888888888889
6	315	were	319.5121951219512
6	316	very	367.4166666666666
6	317	expensive,	357.0975609756098
6	318	to	406.1829268292683
6	319	draw	340.12048192771084
6	320	an	335.2168674698795
6	321	elephant,	397.78313253012055
6	322	but	435.4691358024691
6	323	the	368.578313253012
6	324	teacher	336.2048192771084
6	325	didn't	315.3132530120482
6	326	mind	310.73493975903614
6	327	Abby	344.28915662650604
6	328	using	349.6219512195122
6	329	the	341.7710843373494
6	330	expensive	350.4578313253012
6	331	paper	377.3975903614458
6	332	because	358.48192771084337
6	333	she	328.421686746988
6	334	was	313.0853658536586
6	335	pleased	303.83132530120486
6	336	with	335.3132530120482
6	337	the	319.66265060240966
6	338	drawing	320.43373493975906
6	339	and	357.32926829268297
6	340	wanted	336.6585365853658
6	341	it	316.26506024096386
6	342	on	321.43373493975906
6	343	the	337.8928571428572
6	344	wall.	341.5357142857143
6	345	The	380.64634146341473
6	346	teacher,	333.0120481927711
6	347	who	325.3132530120482
6	348	was	330.2409638554217
6	349	always	323.95180722891564
6	350	very	331.719512195122
6	351	encouraging,	364.90123456790127
6	352	remarked	393.8658536585365
6	353	that	358.16666666666663
6	354	the	318.5357142857143
6	355	drawing	320.0481927710844
6	356	Abby	324.2857142857143
6	357	had	342.14457831325296
6	358	made	337.7469879518072
6	359	was	323.72289156626505
6	360	very	339.6829268292683
6	361	creative	388.1325301204819
6	362	and	316.2530120481928
6	363	beamed	315.3253012048193
6	364	at	379.3493975903615
6	365	Abby,	366.14814814814815
6	366	giving	402.0240963855422
6	367	her	325.95180722891564
6	368	the	316.4390243902439
6	369	seal	327.6265060240964
6	370	of	336.9397590361445
6	371	approval.	373.0243902439024
6	372	Back	393.90123456790127
6	373	at	337.0722891566265
6	374	home,	315.3734939759036
6	375	Mom,	359.41666666666663
6	376	convinced	337.30120481927713
6	377	by	352.9759036144578
6	378	Abby	340.8795180722892
6	379	to	350.9397590361445
6	380	clean	335.5421686746988
6	381	out	306.2530120481928
6	382	the	322.89156626506025
6	383	tank,	311.5542168674699
6	384	was	342.4878048780488
6	385	cleaning	388.0853658536586
6	386	with	332.86746987951807
6	387	a	313.9879518072289
6	388	special	319.6144578313253
6	389	vacuum,	339.7710843373494
6	390	or	342.95
6	391	'hoover'.	388.3536585365854
6	392	'Where's	464.1951219512195
6	393	Mr.	420.0853658536585
6	394	Sticky?'	398.1975308641975
6	395	Abby	399.843373493976
